Unique ID,Date Taken (America/New_York),Q2 - Did you switch careers into Data?,Happines- Salary (0-10),Happiness- Work/Life Balence (0-10),Happiness- Coworkers (0-10),Happines- Management (0-10),Happiness- Upward Mobility (0-10),Happiness -Learning New Things (0-10),Q7 - How difficult was it for you to break into Data?,Imp Work Criteria,Q9 - Male/Female?,Q10 - Current Age,Q12 - Highest Level of Education,Month,Current Role-,Current Salary- Lows,Current Salary- Highs,Average Salary,Current Industry,Favorite Programming Language,Q11 - Which Country do you live in?.1,Ethnicity,Previously In Data,Imp Work Criteria (groups),Age Group,Difficulty breaking in
62a488197dc029e2d66da8a1,06-11-2022,Yes,10,8,6,10,7,5,Neither easy nor difficult,Good Culture,Female,31,Bachelors,November,Data Analyst,86,105,95.5,Healthcare,Python,Other,Hispanic or Latino,In Data,Work/Life Balance,Middle Aged,2
62a49b3cb4da29969c64b5dc,06-11-2022,Yes,8,10,7,5,6,5,Neither easy nor difficult,Good Culture,Female,34,Bachelors,November,Data Analyst,41,65,53,Tech,Python,United States,White or Caucasian,In Data,Work/Life Balance,Middle Aged,2
62a4a3d4f8d5efcc22f9a051,06-11-2022,No,9,9,6,6,6,7,Neither easy nor difficult,Good Culture,Male,25,Bachelors,November,Data Analyst,125,150,137.5,Healthcare,R,United States,White or Caucasian,In Data,Work/Life Balance,Youth,2
62a4abb30f8c8599d5b0fc24,06-11-2022,No,7,9,8,6,6,9,Neither easy nor difficult,Good Culture,Male,26,Masters,November,Data Analyst,41,65,53,Finance,R,United States,Black or African American,In Data,Work/Life Balance,Youth,2
62a4b2e5f8f75616458712af,06-11-2022,No,6,3,3,6,6,4,Very Easy,Other (Please Specify):Learning new skills,Male,33,Bachelors,November,Other,0,40,20,Other,Other,India,Asian or Asian American,In Data,Career Growth,Middle Aged,0
62a4b6c30a77c1a77f67b54c,06-11-2022,Yes,7,8,7,8,3,4,Easy,Good Culture,Male,27,Bachelors,November,Data Analyst,86,105,95.5,Healthcare,R,United States,White or Caucasian,In Data,Work/Life Balance,Youth,1
62a4c57af3072dd8926421ac,06-11-2022,Yes,8,9,10,10,9,10,Neither easy nor difficult,Good Culture,Male,34,Masters,November,Data Analyst,86,105,95.5,Real Estate,Python,United States,Hispanic or Latino,In Data,Work/Life Balance,Middle Aged,2
62a4c7d0f8f7561645872912,06-11-2022,Yes,4,5,5,3,3,4,Easy,Good Culture,Female,30,Masters,November,Other,66,85,75.5,Education,R,United States,White or Caucasian,In Data,Work/Life Balance,Youth,1
62a52725d8c00e9f541c3b4a,06-11-2022,No,3,6,4,2,2,3,Difficult,Other (Please Specify):Challenging / exciting problems,Male,25,Masters,November,Data Analyst,86,105,95.5,Finance,Python,United States,Hispanic or Latino,In Data,Career Growth,Youth,3
62a552e1cf2555431732922d,06-11-2022,Yes,4,4,5,5,4,6,Neither easy nor difficult,Other (Please Specify):All of the above,Female,30,Masters,November,Data Analyst,66,85,75.5,Healthcare,R,United States,White or Caucasian,In Data,Other,Youth,2
62a55b05f8d5efcc22fa5b65,06-11-2022,Yes,8,10,10,7,8,5,Difficult,Other (Please Specify):Data Maturity,Male,30,Masters,November,Other,66,85,75.5,Other,R,United States,White or Caucasian,In Data,Career Growth,Youth,3
62a58b267dc029e2d66ea3f8,06-12-2022,No,8,7,8,7,7,9,Easy,Other (Please Specify):Opportunity to learn,Female,21,Bachelors,December,Data Analyst,0,40,20,Tech,Python,India,Asian or Asian American,In Data,Better Opportunities,Youth,1
62a5998fbc6861bf31798ef0,06-12-2022,Yes,7,8,8,8,8,7,Neither easy nor difficult,Good Culture,Male,27,Masters,December,Other,0,40,20,Tech,Python,Other,White or Caucasian,In Data,Work/Life Balance,Youth,2
62a5a124cec54911e9cd29f5,06-12-2022,Yes,3,3,4,4,4,4,Difficult,Good Culture,Male,47,Masters,December,Data Analyst,86,105,95.5,Finance,Python,India,American Indian or Alaska Native,In Data,Work/Life Balance,Middle Aged,3
62a5a44b24a26260273af0fc,06-12-2022,Yes,4,5,4,5,4,4,Difficult,Other (Please Specify):Better work & remote salary,Male,27,Masters,December,Data Analyst,66,85,75.5,Other,Other,United States,Asian or Asian American,In Data,Work/Life Balance,Youth,3
62a5c571575fa3a5ae8baaa1,06-12-2022,Yes,1,1,1,1,1,1,Neither easy nor difficult,Good Culture,Male,31,Masters,December,Data Analyst,86,105,95.5,Education,Python,United States,Hispanic or Latino,In Data,Work/Life Balance,Middle Aged,2
62a5d350f3072dd892652c70,06-12-2022,Yes,5,8,3,2,4,8,Neither easy nor difficult,Good Culture,Male,32,Bachelors,December,Data Analyst,41,65,53,Tech,Python,Other,White or Caucasian,In Data,Work/Life Balance,Middle Aged,2
62a5f872bae91e4b8b861e53,06-12-2022,No,9,10,10,10,10,10,Neither easy nor difficult,Good Culture,Male,18,Bachelors,December,Data Scientist,41,65,53,Other,Python,United States,White or Caucasian,In Data,Work/Life Balance,Youth,2
62a65db824a26260273bc9ff,06-12-2022,Yes,8,8,10,10,10,10,Easy,Good Culture,Female,44,Bachelors,December,Data Scientist,41,65,53,Other,Python,United Kingdom,White or Caucasian,In Data,Work/Life Balance,Middle Aged,1
